***************************************** BIN PACKING SOLUTION *****************************************
Parameters: alpha_1=0.5 alpha_2=0.5 t=0.2 s=1
-------------------------------------------------------------------------------------------------------------------------------------------------
INSTANCE 	 # OF BINS 	 SCHEDULING OBJECTIVE 	 BEST OBJECTIVE 	 RUNNING TIME
-------------------------------------------------------------------------------------------------------------------------------------------------
BPP_new_20_1000_1.C	13	4.000	8.500	0.054
BPP_new_20_1000_1.C	13	4.000	8.500	0.057
BPP_new_20_1000_1.C	13	4.000	8.500	0.052
BPP_new_20_1000_1.C	13	4.000	8.500	0.054
BPP_new_20_1000_1.C	13	4.000	8.500	0.057
BPP_new_20_1000_1.C	13	4.000	8.500	0.053
BPP_new_20_1000_1.C	13	4.000	8.500	0.059
BPP_new_20_1000_1.C	13	4.000	8.500	0.051
BPP_new_20_1000_1.C	13	4.000	8.500	0.057
BPP_new_20_1000_1.C	13	4.000	8.500	0.056
BPP_new_20_1000_10.C	9	1.000	5.000	0.036
BPP_new_20_1000_10.C	9	1.000	5.000	0.035
BPP_new_20_1000_10.C	9	1.000	5.000	0.037
BPP_new_20_1000_10.C	9	1.000	5.000	0.036
BPP_new_20_1000_10.C	9	1.000	5.000	0.036
BPP_new_20_1000_10.C	9	1.000	5.000	0.035
BPP_new_20_1000_10.C	9	1.000	5.000	0.035
BPP_new_20_1000_10.C	9	1.000	5.000	0.037
BPP_new_20_1000_10.C	9	1.000	5.000	0.035
BPP_new_20_1000_10.C	9	1.000	5.000	0.033
BPP_new_20_1000_2.C	10	3.000	6.500	0.040
BPP_new_20_1000_2.C	10	3.000	6.500	0.043
BPP_new_20_1000_2.C	10	3.000	6.500	0.043
BPP_new_20_1000_2.C	10	3.000	6.500	0.042
BPP_new_20_1000_2.C	10	3.000	6.500	0.041
BPP_new_20_1000_2.C	10	3.000	6.500	0.041
BPP_new_20_1000_2.C	10	3.000	6.500	0.042
BPP_new_20_1000_2.C	10	3.000	6.500	0.042
BPP_new_20_1000_2.C	10	3.000	6.500	0.041
BPP_new_20_1000_2.C	10	3.000	6.500	0.043
BPP_new_20_1000_3.C	13	5.000	9.000	0.050
BPP_new_20_1000_3.C	13	5.000	9.000	0.050
BPP_new_20_1000_3.C	13	5.000	9.000	0.048
BPP_new_20_1000_3.C	13	5.000	9.000	0.048
BPP_new_20_1000_3.C	13	5.000	9.000	0.049
BPP_new_20_1000_3.C	13	5.000	9.000	0.048
BPP_new_20_1000_3.C	13	5.000	9.000	0.048
BPP_new_20_1000_3.C	13	5.000	9.000	0.047
BPP_new_20_1000_3.C	13	5.000	9.000	0.049
BPP_new_20_1000_3.C	13	5.000	9.000	0.048
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_4.C	8	2.400	5.200	0.036
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_5.C	10	1.400	5.700	0.042
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_5.C	10	1.400	5.700	0.042
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_5.C	10	1.400	5.700	0.042
BPP_new_20_1000_5.C	10	1.400	5.700	0.041
BPP_new_20_1000_6.C	10	1.400	5.700	0.043
BPP_new_20_1000_6.C	10	1.400	5.700	0.042
BPP_new_20_1000_6.C	10	1.400	5.700	0.042
BPP_new_20_1000_6.C	10	1.400	5.700	0.041
BPP_new_20_1000_6.C	10	1.400	5.700	0.048
BPP_new_20_1000_6.C	10	1.400	5.700	0.041
BPP_new_20_1000_6.C	10	1.400	5.700	0.042
BPP_new_20_1000_6.C	10	1.400	5.700	0.042
BPP_new_20_1000_6.C	10	1.400	5.700	0.042
BPP_new_20_1000_6.C	10	1.400	5.700	0.041
BPP_new_20_1000_7.C	10	1.000	5.500	0.039
BPP_new_20_1000_7.C	10	1.000	5.500	0.039
BPP_new_20_1000_7.C	10	1.000	5.500	0.040
BPP_new_20_1000_7.C	10	1.000	5.500	0.040
BPP_new_20_1000_7.C	10	1.000	5.500	0.040
BPP_new_20_1000_7.C	10	1.000	5.500	0.040
BPP_new_20_1000_7.C	10	1.000	5.500	0.040
BPP_new_20_1000_7.C	10	1.000	5.500	0.039
BPP_new_20_1000_7.C	10	1.000	5.500	0.041
BPP_new_20_1000_7.C	10	1.000	5.500	0.040
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_8.C	9	3.000	6.000	0.038
BPP_new_20_1000_8.C	9	3.000	6.000	0.038
BPP_new_20_1000_8.C	9	3.000	6.000	0.038
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_8.C	9	3.000	6.000	0.037
BPP_new_20_1000_9.C	13	3.000	8.000	0.051
BPP_new_20_1000_9.C	13	3.000	8.000	0.052
BPP_new_20_1000_9.C	13	3.000	8.000	0.050
BPP_new_20_1000_9.C	13	3.000	8.000	0.049
BPP_new_20_1000_9.C	13	3.000	8.000	0.049
BPP_new_20_1000_9.C	13	3.000	8.000	0.050
BPP_new_20_1000_9.C	13	3.000	8.000	0.049
BPP_new_20_1000_9.C	13	3.000	8.000	0.049
BPP_new_20_1000_9.C	13	3.000	8.000	0.049
BPP_new_20_1000_9.C	13	3.000	8.000	0.050
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_1.C	11	3.600	7.300	0.004
BPP_new_20_100_10.C	9	2.400	5.700	0.004
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_10.C	9	2.400	5.700	0.004
BPP_new_20_100_10.C	9	2.400	5.700	0.003
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_2.C	13	3.000	8.000	0.005
BPP_new_20_100_2.C	13	3.000	8.000	0.005
BPP_new_20_100_2.C	13	3.000	8.000	0.004
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_3.C	8	0.200	4.100	0.003
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.003
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_4.C	10	2.200	6.100	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_5.C	11	2.400	6.700	0.004
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_6.C	8	1.600	4.800	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_7.C	8	0.800	4.400	0.003
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_8.C	11	3.200	7.100	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.005
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_100_9.C	14	3.000	8.500	0.005
BPP_new_20_100_9.C	14	3.000	8.500	0.005
BPP_new_20_100_9.C	14	3.000	8.500	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_1.C	10	1.800	5.900	0.004
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_10.C	15	4.200	9.600	0.005
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_2.C	10	2.800	6.400	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_3.C	11	2.800	6.900	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_4.C	11	2.600	6.800	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_5.C	11	2.000	6.500	0.004
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_6.C	9	0.800	4.900	0.003
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_7.C	10	0.600	5.300	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_8.C	11	5.000	8.000	0.004
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_120_9.C	13	2.400	7.700	0.005
BPP_new_20_125_1.C	11	5.400	8.200	0.005
BPP_new_20_125_1.C	11	5.200	8.100	0.005
BPP_new_20_125_1.C	11	5.200	8.100	0.005
BPP_new_20_125_1.C	11	5.400	8.200	0.005
BPP_new_20_125_1.C	11	5.200	8.100	0.005
BPP_new_20_125_1.C	11	5.400	8.200	0.005
BPP_new_20_125_1.C	11	5.400	8.200	0.005
BPP_new_20_125_1.C	11	5.200	8.100	0.005
BPP_new_20_125_1.C	11	5.400	8.200	0.005
BPP_new_20_125_1.C	11	5.200	8.100	0.005
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_10.C	9	1.000	5.000	0.004
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.004
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_2.C	8	2.200	5.100	0.003
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_3.C	10	1.000	5.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_4.C	11	2.000	6.500	0.004
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_5.C	13	4.000	8.500	0.005
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.600	7.800	0.004
BPP_new_20_125_6.C	11	4.600	7.800	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_6.C	11	4.800	7.900	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_7.C	11	4.000	7.500	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_8.C	10	3.400	6.700	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_125_9.C	10	1.200	5.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_1.C	9	0.200	4.600	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.005
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_10.C	10	1.800	5.900	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_2.C	10	1.400	5.700	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.004
BPP_new_20_150_3.C	9	3.600	6.300	0.005
BPP_new_20_150_4.C	9	2.200	5.600	0.004
BPP_new_20_150_4.C	8	2.800	5.400	0.004
BPP_new_20_150_4.C	8	2.800	5.400	0.004
BPP_new_20_150_4.C	9	2.200	5.600	0.004
BPP_new_20_150_4.C	8	2.800	5.400	0.004
BPP_new_20_150_4.C	8	2.800	5.400	0.004
BPP_new_20_150_4.C	9	2.200	5.600	0.004
BPP_new_20_150_4.C	9	2.200	5.600	0.004
BPP_new_20_150_4.C	9	2.200	5.600	0.004
BPP_new_20_150_4.C	9	2.200	5.600	0.004
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_5.C	11	1.000	6.000	0.005
BPP_new_20_150_6.C	10	4.200	7.100	0.005
BPP_new_20_150_6.C	10	4.000	7.000	0.005
BPP_new_20_150_6.C	10	4.000	7.000	0.005
BPP_new_20_150_6.C	10	4.200	7.100	0.005
BPP_new_20_150_6.C	10	4.200	7.100	0.005
BPP_new_20_150_6.C	10	4.200	7.100	0.005
BPP_new_20_150_6.C	10	4.000	7.000	0.005
BPP_new_20_150_6.C	10	4.000	7.000	0.005
BPP_new_20_150_6.C	10	4.200	7.100	0.005
BPP_new_20_150_6.C	10	4.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_7.C	12	2.000	7.000	0.005
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
BPP_new_20_150_8.C	8	3.200	5.600	0.004
